ID_CLIENTE,FECHA_SOLICITUD,EDAD,ESTADO_CIVIL,NIVEL_EDUCATIVO,SITUACION_LABORAL,TIPO_VIVIENDA,INGRESOS_MENSUALES,LINEA_CREDITO_TOTAL,SALDO_DEUDOR_TOTAL,NUM_ATRASOS_30_59_DIAS,NUM_ATRASOS_60_89_DIAS,NUM_ATRASOS_90_MAS_DIAS,NUM_CONSULTAS_CENTRAL
CLI_018539,2026-01-06,36,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1335.6083950258696,6144.6,694.57,0,0,0,0.0
CLI_018540,2026-01-14,33,CASADO,POSGRADO,INDEPENDIENTE,ALQUILER,5043.83250340214,24312.42,4179.72,0,0,0,1.0
CLI_018541,2026-02-19,31,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,2688.1595439003786,11056.28,3094.4,1,1,0,0.0
CLI_018542,2026-01-26,34,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1693.15609262731,29641.94,3179.89,0,0,0,2.0
CLI_018543,2026-03-28,26,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4742.589303649769,11771.91,4553.43,0,0,0,1.0
CLI_018544,2026-02-10,45,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,2356.852949671831,3227.09,195.45,0,1,0,1.0
CLI_018545,2026-01-11,51,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,6584.888760253496,43079.92,21862.93,0,0,0,0.0
CLI_018546,2026-01-14,23,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,1426.3982211190364,7047.87,1452.45,0,0,0,
CLI_018547,2026-02-27,38,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,4216.735335844021,10172.97,1975.72,0,0,0,1.0
CLI_018548,2026-03-08,36,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2787.8667665283656,15118.49,7674.18,0,0,0,0.0
CLI_018549,2026-03-10,55,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,1974.7282925679342,12136.88,895.54,0,0,0,0.0
CLI_018550,2026-01-21,39,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,6644.421624700544,10019.14,3800.52,0,0,0,0.0
CLI_018551,2026-03-20,41,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,7182.167662040327,1842.66,450.48,0,0,0,
CLI_018552,2026-03-13,41,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,8514.152516667025,5000.81,2527.99,0,0,0,0.0
CLI_018553,2026-02-14,39,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4177.4334312606525,22532.83,7383.03,0,0,0,2.0
CLI_018554,2026-03-05,41,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,18297.29,7449.09,0,0,0,0.0
CLI_018555,2026-02-13,40,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1558.087782508399,8204.81,2263.85,1,0,0,
CLI_018556,2026-03-22,50,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1550.7120887096908,10015.32,2108.94,0,0,0,1.0
CLI_018557,2026-03-06,30,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,5447.153082002196,29108.13,5240.02,0,0,0,2.0
CLI_018558,2026-02-10,45,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1208.456655702086,4981.19,1138.5,1,0,1,1.0
CLI_018559,2026-01-31,36,CASADO,UNIVERSITARIO,DESEMPLEADO,PROPIA,4400.01068881812,11791.92,2475.84,0,0,0,1.0
CLI_018560,2026-01-15,43,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2036.372759745257,4051.78,1338.44,0,0,0,1.0
CLI_018561,2026-01-11,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4086.2260535057726,8054.98,1735.3,0,0,0,0.0
CLI_018562,2026-02-06,52,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3012.5595803256056,8927.69,2306.73,0,0,0,3.0
CLI_018563,2026-01-19,38,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,,9840.98,2585.69,0,0,0,
CLI_018564,2026-01-16,36,CASADO,SECUNDARIA,DESEMPLEADO,ALQUILER,3306.3773446775967,22389.23,9947.52,0,0,1,1.0
CLI_018565,2026-01-16,36,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,10129.536833626633,13743.8,10943.49,1,0,0,0.0
CLI_018566,2026-01-19,47,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,4783.39581141228,13048.85,4627.88,0,0,0,0.0
CLI_018567,2026-02-02,50,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,11809.262536675857,8188.26,2121.06,0,0,0,2.0
CLI_018568,2026-02-07,49,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,1402.2129959810945,22897.11,7759.15,0,0,0,0.0
CLI_018569,2026-01-08,22,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,15949.831232410428,12129.48,6342.33,0,0,0,1.0
CLI_018570,2026-01-12,18,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1711.8604098503288,1536.21,123.54,0,0,1,2.0
CLI_018571,2026-02-01,39,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1291.0603092914964,2198.55,137.84,0,0,0,1.0
CLI_018572,2026-03-13,59,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3403.2515043475883,5833.97,1366.61,0,0,0,2.0
CLI_018573,2026-02-09,34,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,10302.649215353582,3996.43,1746.88,1,0,0,3.0
CLI_018574,2026-03-11,47,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,27749.13,10481.7,0,0,0,2.0
CLI_018575,2026-03-13,41,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,,5223.74,3319.87,0,0,0,1.0
CLI_018576,2026-01-18,41,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3292.824893734702,7508.36,2552.21,0,0,0,1.0
CLI_018577,2026-01-04,58,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,2861.2915502919877,28241.5,9474.49,0,0,0,1.0
CLI_018578,2026-03-23,43,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,5008.038283332178,18603.5,13402.89,0,0,0,2.0
CLI_018579,2026-03-05,57,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,7161.211970906489,13220.53,2103.07,1,0,0,2.0
CLI_018580,2026-02-17,37,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,4368.417091657409,5099.52,586.53,0,0,0,1.0
CLI_018581,2026-02-18,44,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,7622.1836477170555,3143.17,885.75,0,0,0,2.0
CLI_018582,2026-01-17,49,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4348.463415634476,30582.18,11426.1,0,0,0,0.0
CLI_018583,2026-01-31,24,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3324.415890639322,23714.33,16068.35,0,0,0,0.0
CLI_018584,2026-01-29,50,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6117.696584905206,21678.34,15551.78,0,0,0,1.0
CLI_018585,2026-01-07,43,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4773.078079584733,10449.55,2384.49,0,0,0,0.0
CLI_018586,2026-03-22,54,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4286.931216434246,9500.65,1987.75,0,0,0,2.0
CLI_018587,2026-03-29,31,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1970.9136771965545,3045.61,1462.51,0,0,0,1.0
CLI_018588,2026-02-14,34,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1768.0756143404105,1856.08,321.43,0,0,0,1.0
CLI_018589,2026-03-07,29,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6059.957236772948,9868.35,2855.96,0,0,0,0.0
CLI_018590,2026-01-13,38,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1096.9332717222183,18399.25,14703.01,0,0,0,0.0
CLI_018591,2026-02-13,49,CASADO,POSGRADO,DESEMPLEADO,HIPOTECA,1245.1923704308201,4308.64,2913.4,0,0,0,1.0
CLI_018592,2026-01-10,56,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,1381.2486088851588,11329.14,1296.23,0,0,0,0.0
CLI_018593,2026-01-05,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6329.710779300159,2440.69,535.5,0,0,0,0.0
CLI_018594,2026-01-02,39,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1083.0468672595873,17253.79,2183.16,1,2,0,2.0
CLI_018595,2026-03-21,55,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,8328.953985477969,31677.1,10916.47,0,0,0,0.0
CLI_018596,2026-02-27,40,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,4177.874633127467,13090.69,1460.74,2,0,0,1.0
CLI_018597,2026-03-01,50,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3316.814686274837,10542.06,2648.25,0,0,0,0.0
CLI_018598,2026-02-12,25,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,PROPIA,,14193.45,5152.05,0,0,0,3.0
CLI_018599,2026-02-20,35,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4218.195374859688,9349.39,1871.48,0,0,0,2.0
CLI_018600,2026-01-29,44,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,,28513.18,21195.79,1,1,0,0.0
CLI_018601,2026-03-14,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2624.7756439903624,7032.34,2763.96,0,0,0,2.0
CLI_018602,2026-03-04,23,SOLTERO,SECUNDARIA,DESEMPLEADO,ALQUILER,1620.306440292433,8403.49,1710.04,0,0,0,2.0
CLI_018603,2026-02-16,44,DIVORCIADO,POSGRADO,DEPENDIENTE,PROPIA,3093.241710945667,15911.54,2519.32,1,0,0,0.0
CLI_018604,2026-02-15,18,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,1388.963863455829,1644.27,361.73,1,0,0,1.0
CLI_018605,2026-01-19,35,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6302.572470611772,5864.06,3248.4,0,0,0,0.0
CLI_018606,2026-02-04,39,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,6162.478732939595,16642.73,6261.61,1,1,0,0.0
CLI_018607,2026-03-18,30,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,2380.0360757751414,13200.03,3960.19,0,1,0,1.0
CLI_018608,2026-03-28,48,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1659.7223277041944,3349.56,661.31,0,0,0,2.0
CLI_018609,2026-02-27,45,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2464.294741652613,8804.39,2807.1,1,0,1,2.0
CLI_018610,2026-02-11,54,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2992.738006065862,6049.2,217.16,0,1,0,1.0
CLI_018611,2026-02-04,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,16743.379665670247,28080.02,7817.06,1,0,0,3.0
CLI_018612,2026-02-18,39,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2335.7868881001987,9710.72,5286.43,0,0,0,5.0
CLI_018613,2026-02-20,37,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,4524.400644050308,6460.63,3696.22,0,0,0,0.0
CLI_018614,2026-01-30,44,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,5083.545506212331,4498.92,1536.65,0,1,0,2.0
CLI_018615,2026-03-30,41,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,3738.8406066176003,2926.49,354.04,0,0,0,2.0
CLI_018616,2026-01-31,31,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,7153.123458345919,8980.64,1450.38,0,0,0,2.0
CLI_018617,2026-02-24,34,SOLTERO,UNIVERSITARIO,DESEMPLEADO,PROPIA,4892.236166214638,4221.59,47.75,0,0,0,0.0
CLI_018618,2026-02-17,35,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4201.6998651495,7071.2,535.72,0,0,0,2.0
CLI_018619,2026-03-27,27,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,9184.926215593237,5549.88,4226.47,0,0,0,2.0
CLI_018620,2026-01-31,22,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,3072.0300642447173,2306.37,167.19,1,0,0,2.0
CLI_018621,2026-01-19,61,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,9556.863750183202,3272.07,1559.63,0,0,0,0.0
CLI_018622,2026-01-26,49,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,10280.631226376156,7261.56,2496.69,0,0,0,2.0
CLI_018623,2026-01-04,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1546.9128884445772,27289.86,6355.9,0,0,0,1.0
CLI_018624,2026-02-15,46,SOLTERO,POSGRADO,INDEPENDIENTE,ALQUILER,2457.157826061194,3981.81,1711.01,0,0,0,2.0
CLI_018625,2026-01-15,43,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1057.9817459297853,78230.16,13465.43,1,0,0,3.0
CLI_018626,2026-02-23,29,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,33260.48,2235.54,1,0,0,0.0
CLI_018627,2026-01-31,49,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,,7118.06,3775.86,0,0,0,1.0
CLI_018628,2026-02-02,47,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2612.4055067873546,24405.06,6689.22,0,0,0,0.0
CLI_018629,2026-03-12,69,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,6124.380306857568,22109.93,2188.84,0,0,0,1.0
CLI_018630,2026-03-19,29,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,1088.3595522313658,23879.19,525.49,0,0,0,2.0
CLI_018631,2026-03-06,59,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3517.4827548331273,7302.29,3601.64,0,0,0,0.0
CLI_018632,2026-01-27,28,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,,17788.87,7779.69,1,1,0,0.0
CLI_018633,2026-02-09,24,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,1346.37615975997,2876.14,847.63,0,0,0,0.0
CLI_018634,2026-02-11,37,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,19978.92712330979,11435.41,2763.15,0,1,0,3.0
CLI_018635,2026-02-18,25,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,4300.628008768211,2808.76,1730.44,0,0,0,0.0
CLI_018636,2026-03-12,55,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,13808.361625075282,1696.63,213.78,0,0,0,2.0
CLI_018637,2026-03-24,51,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2390.1523777470034,13219.34,8618.08,0,0,0,0.0
CLI_018638,2026-02-02,35,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,3662.878816160578,5233.98,2222.96,0,0,0,1.0
CLI_018639,2026-03-30,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3545.6199344511097,7035.38,1726.56,0,0,1,2.0
CLI_018640,2026-02-13,37,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1090.8693364525761,2168.52,798.46,0,0,0,0.0
CLI_018641,2026-01-29,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3946.1005462857247,23956.8,10498.69,0,0,0,1.0
CLI_018642,2026-01-03,41,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,2849.19633299575,5477.12,1486.57,0,0,0,1.0
CLI_018643,2026-03-06,48,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,8149.534895731094,36499.01,4197.79,0,0,0,0.0
CLI_018644,2026-02-21,52,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,3202.461506200526,10979.18,3616.34,0,0,0,0.0
CLI_018645,2026-02-08,73,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5509.964883617125,12633.26,4038.37,0,0,0,
CLI_018646,2026-02-17,31,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3847.782829140029,14897.24,9549.68,0,0,0,1.0
CLI_018647,2026-02-23,40,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,1205.7544627414293,15531.24,4326.47,0,0,0,2.0
CLI_018648,2026-02-05,34,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4013.2381666049714,7608.03,5599.46,0,0,0,0.0
CLI_018649,2026-02-11,45,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,1070.9846312826003,6738.05,353.64,0,0,0,1.0
CLI_018650,2026-02-26,60,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,15172.919614574339,8968.19,1923.64,0,0,0,2.0
CLI_018651,2026-01-14,46,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2208.0873232853974,2034.12,1730.84,0,0,0,2.0
CLI_018652,2026-01-08,52,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,,4906.13,1337.04,0,0,0,
CLI_018653,2026-01-15,41,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,8175.818619037143,32775.82,22017.98,1,0,0,1.0
CLI_018654,2026-03-16,47,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,9978.782841055869,9525.67,1841.48,0,0,0,0.0
CLI_018655,2026-01-29,40,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,10848.280978517345,5034.78,1286.49,1,0,0,1.0
CLI_018656,2026-01-29,54,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2578.1105034892853,9937.17,2758.69,0,0,0,0.0
CLI_018657,2026-01-07,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1484.6407206974893,13468.21,10267.23,0,0,0,1.0
CLI_018658,2026-01-13,21,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,7781.306713191973,1510.7,122.32,0,0,0,0.0
CLI_018659,2026-03-28,29,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4075.318034288058,3919.78,1415.19,0,1,0,2.0
CLI_018660,2026-01-20,45,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,1284.3736320137157,11638.04,5811.69,0,0,0,1.0
CLI_018661,2026-01-01,44,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,30705.61,6079.56,1,0,0,1.0
CLI_018662,2026-01-11,34,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2134.9551393932006,20155.95,11852.94,1,1,0,1.0
CLI_018663,2026-01-14,45,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,5303.41,4536.47,0,0,0,0.0
CLI_018664,2026-02-26,55,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,10006.261169097956,35450.76,16038.47,0,0,0,0.0
CLI_018665,2026-02-15,45,DIVORCIADO,POSGRADO,DEPENDIENTE,ALQUILER,26451.92625869051,11753.2,2917.02,0,0,0,1.0
CLI_018666,2026-03-10,44,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,1072.0934305908336,30369.85,6935.79,0,1,0,2.0
CLI_018667,2026-03-25,44,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,5854.4596825639655,11110.52,6194.47,0,0,0,0.0
CLI_018668,2026-03-14,48,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,3853.6544620735613,3477.02,496.87,0,0,0,2.0
CLI_018669,2026-01-07,52,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,8125.377037867937,6195.72,2190.35,0,0,0,2.0
CLI_018670,2026-03-22,47,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,11977.62247544424,42467.3,29822.83,0,0,0,1.0
CLI_018671,2026-01-22,27,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,22031.19,7678.59,0,0,0,2.0
CLI_018672,2026-01-01,48,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,6398.804605312956,6681.72,5095.09,0,0,0,2.0
CLI_018673,2026-02-17,55,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,5647.941080817026,5605.04,2982.6,0,0,0,0.0
CLI_018674,2026-02-17,49,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,,24792.69,9925.05,0,1,0,0.0
CLI_018675,2026-01-17,60,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5425.961310202209,11351.77,1843.94,1,0,0,0.0
CLI_018676,2026-01-31,45,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,3498.677180705074,6893.74,3980.2,0,1,0,1.0
CLI_018677,2026-01-16,46,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,4686.893768188158,14978.34,1609.72,0,0,0,2.0
CLI_018678,2026-02-07,42,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6090.983144946238,23164.99,7803.64,0,0,0,2.0
CLI_018679,2026-03-25,48,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,,8024.18,2399.22,1,0,0,0.0
CLI_018680,2026-01-07,45,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6467.132823365339,6756.34,4483.63,0,1,0,1.0
CLI_018681,2026-03-28,41,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1534.8116380873175,3800.23,1872.95,1,1,0,1.0
CLI_018682,2026-03-21,34,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,1551.8735088197325,26425.45,4022.54,0,0,0,0.0
CLI_018683,2026-01-17,44,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,5407.445381394701,10040.4,2738.97,0,0,0,0.0
CLI_018684,2026-02-17,18,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1700.7758279654297,9164.94,3491.99,0,0,0,0.0
CLI_018685,2026-01-28,47,DIVORCIADO,POSGRADO,DEPENDIENTE,ALQUILER,2227.125374954951,3772.51,2265.65,0,0,0,4.0
CLI_018686,2026-01-23,41,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,10305.170994852528,9897.79,4928.87,0,0,0,0.0
CLI_018687,2026-01-24,41,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2340.7395004617088,5105.87,1483.04,0,0,0,0.0
CLI_018688,2026-02-19,35,CASADO,POSGRADO,DEPENDIENTE,PROPIA,6968.970620084286,22504.11,12087.04,0,1,0,1.0
CLI_018689,2026-03-28,45,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1628.1705162490855,2548.27,1072.28,0,0,0,0.0
CLI_018690,2026-01-27,36,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,7798.504239236508,8174.48,4784.28,0,0,0,3.0
CLI_018691,2026-01-13,50,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,2115.632095197356,12505.07,1586.35,0,0,0,1.0
CLI_018692,2026-01-28,53,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,1116.7650065963805,28376.99,15070.45,0,0,0,0.0
CLI_018693,2026-02-10,41,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,8734.774451018777,15565.92,3332.34,0,0,0,1.0
CLI_018694,2026-02-17,36,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,6964.961376037853,2235.44,1063.28,1,0,0,3.0
CLI_018695,2026-01-07,25,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,,12637.83,3325.1,0,1,0,0.0
CLI_018696,2026-03-01,41,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1770.2676752606012,29060.65,12751.64,0,0,0,0.0
CLI_018697,2026-01-23,40,SOLTERO,UNIVERSITARIO,DESEMPLEADO,PROPIA,4298.438011529541,22147.36,3382.51,0,1,0,0.0
CLI_018698,2026-02-06,49,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,11969.53389197902,8110.75,1769.54,1,0,0,0.0
CLI_018699,2026-03-19,47,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3895.543765805515,4234.38,4108.91,1,0,0,2.0
CLI_018700,2026-01-07,38,SOLTERO,POSGRADO,DESEMPLEADO,ALQUILER,2087.0354904003734,19103.41,8183.58,1,0,0,0.0
CLI_018701,2026-03-08,33,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,8048.3411293596855,2943.51,2781.07,0,0,0,2.0
CLI_018702,2026-01-19,18,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6957.551439256372,25663.99,8184.31,1,0,0,1.0
CLI_018703,2026-02-28,46,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4292.763994356301,3486.94,1125.66,0,0,0,1.0
CLI_018704,2026-01-21,43,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,2380.1740812014496,33770.91,15983.18,0,1,0,1.0
CLI_018705,2026-03-07,55,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,PROPIA,8160.899722034661,8544.66,2691.96,0,0,0,0.0
CLI_018706,2026-01-12,52,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,,4731.51,1089.37,0,0,0,1.0
CLI_018707,2026-01-18,18,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5911.78624417237,11802.53,1726.2,0,0,0,1.0
CLI_018708,2026-03-13,45,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,7609.577563499106,3317.39,339.19,1,0,0,1.0
CLI_018709,2026-01-26,41,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4438.848347388989,6688.81,3885.44,0,0,0,0.0
CLI_018710,2026-02-24,57,CASADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,2939.793311255112,1634.37,721.13,1,0,1,1.0
CLI_018711,2026-02-15,37,CASADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,8019.863334462883,11039.44,3301.46,0,0,0,0.0
CLI_018712,2026-01-22,39,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,2447.133761810289,20412.38,8256.52,0,0,0,1.0
CLI_018713,2026-01-05,35,SOLTERO,UNIVERSITARIO,DESEMPLEADO,PROPIA,6582.162119250575,7318.57,1612.77,0,0,0,2.0
CLI_018714,2026-01-29,48,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4112.926596561176,13675.55,4933.4,0,0,0,0.0
CLI_018715,2026-02-10,40,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6576.28056451468,1608.36,933.09,1,0,0,1.0
CLI_018716,2026-03-15,22,DIVORCIADO,POSGRADO,DESEMPLEADO,HIPOTECA,3804.153970242603,4510.58,1128.26,1,0,0,1.0
