ID_CLIENTE,FECHA_SOLICITUD,EDAD,ESTADO_CIVIL,NIVEL_EDUCATIVO,SITUACION_LABORAL,TIPO_VIVIENDA,INGRESOS_MENSUALES,LINEA_CREDITO_TOTAL,SALDO_DEUDOR_TOTAL,NUM_ATRASOS_30_59_DIAS,NUM_ATRASOS_60_89_DIAS,NUM_ATRASOS_90_MAS_DIAS,NUM_CONSULTAS_CENTRAL,DEFAULT
CLI_011314,2025-07-16,33,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,13114.446020463298,4055.18,1553.47,0,1,0,1.0,1
CLI_011315,2025-08-09,33,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,1080.8981616007047,1885.41,230.74,0,0,0,2.0,0
CLI_011316,2025-04-01,38,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1876.2807575854663,28110.95,9059.02,0,0,0,0.0,0
CLI_011317,2025-01-08,45,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,4006.740313146214,21224.41,3220.26,0,0,0,0.0,0
CLI_011318,2025-02-01,49,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,8426.71040580241,20677.69,6459.62,0,0,0,2.0,0
CLI_011319,2025-11-16,42,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,,5146.91,2270.93,0,0,0,0.0,0
CLI_011320,2025-09-26,56,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,8552.862516569568,3250.65,126.08,0,0,0,1.0,0
CLI_011321,2025-07-10,42,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3502.3033335282416,12515.82,2422.68,0,0,0,3.0,0
CLI_011322,2025-12-15,21,SOLTERO,POSGRADO,DESEMPLEADO,ALQUILER,6412.78787505049,9179.68,2304.91,0,1,0,3.0,1
CLI_011323,2025-06-12,28,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,11416.936611658723,4875.34,1106.65,0,0,0,1.0,0
CLI_011324,2025-03-02,48,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,1874.0540238875071,19452.23,4815.72,0,0,0,0.0,0
CLI_011325,2025-09-21,37,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4127.796453897198,3408.93,618.36,0,0,0,0.0,0
CLI_011326,2025-10-12,36,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,8554.603224710834,22227.55,6188.01,0,0,0,3.0,0
CLI_011327,2025-04-05,30,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,7536.87343818561,34788.45,15650.48,0,0,0,1.0,0
CLI_011328,2025-02-10,36,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,3600.9311859694067,17789.15,5251.0,0,0,0,1.0,1
CLI_011329,2025-05-29,36,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,11474.70083322881,14888.63,8908.36,0,0,0,0.0,0
CLI_011330,2025-07-23,46,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,5338.837554344975,6684.78,177.33,0,0,0,1.0,0
CLI_011331,2025-09-24,38,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3624.0214494548204,3721.16,1076.89,0,0,0,0.0,0
CLI_011332,2025-01-02,55,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1233.7618411576373,4504.13,1451.32,0,0,0,0.0,1
CLI_011333,2025-06-27,33,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,,6648.04,668.56,0,0,0,1.0,0
CLI_011334,2025-07-13,43,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2943.033117522976,8826.97,5882.88,1,0,0,1.0,1
CLI_011335,2025-12-02,22,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2299.726484947685,30249.81,14041.13,0,0,0,0.0,0
CLI_011336,2025-07-15,48,CASADO,POSGRADO,INDEPENDIENTE,PROPIA,,8321.58,2285.22,0,0,0,2.0,0
CLI_011337,2025-12-09,25,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,10123.755919038373,30286.61,16658.26,0,0,0,1.0,0
CLI_011338,2025-09-06,47,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2464.9325658552634,4814.22,340.26,0,0,0,2.0,0
CLI_011339,2025-07-31,20,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3027.9818711240023,21651.26,6712.55,1,0,0,1.0,0
CLI_011340,2025-06-02,29,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,5902.5942732649855,13659.8,3849.58,0,0,0,1.0,0
CLI_011341,2025-06-07,50,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,7332.5465158205925,4130.92,2987.85,0,0,0,2.0,0
CLI_011342,2025-12-28,58,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1433.1774829258939,3131.58,1081.1,2,0,0,0.0,1
CLI_011343,2025-05-19,18,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,3387.1651854947154,1546.81,379.03,0,0,0,2.0,1
CLI_011344,2025-08-09,29,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,,6469.88,4001.14,0,0,0,2.0,0
CLI_011345,2025-09-30,61,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,4848.385061795006,4947.79,1838.28,0,0,0,1.0,0
CLI_011346,2025-06-03,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3765.4939654128707,36315.02,7806.15,0,0,0,0.0,0
CLI_011347,2025-09-06,29,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5456.020631882874,17827.18,13218.48,1,0,0,0.0,1
CLI_011348,2025-10-06,57,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4815.602434438026,2571.95,545.27,0,0,0,0.0,0
CLI_011349,2025-10-31,47,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,11005.643496295745,16843.86,5086.33,0,2,0,1.0,0
CLI_011350,2025-10-03,42,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,9556.866244617586,5162.88,701.45,0,0,0,0.0,0
CLI_011351,2025-01-02,19,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2799.9395131132815,20516.48,11207.44,1,0,0,4.0,1
CLI_011352,2025-03-29,64,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1138.9007291355956,8796.32,1944.75,0,0,0,2.0,0
CLI_011353,2025-10-14,43,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,,4435.25,1938.95,0,0,0,,0
CLI_011354,2025-05-10,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1818.668657715487,23476.12,14857.58,0,0,0,0.0,0
CLI_011355,2025-03-19,57,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1518.667630312978,40303.13,28948.31,0,0,0,0.0,1
CLI_011356,2025-09-17,30,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,,9552.74,3743.31,0,1,0,1.0,0
CLI_011357,2025-08-29,28,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,5356.73216471413,7820.02,3654.95,0,0,0,2.0,0
CLI_011358,2025-05-21,30,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1140.9241354240826,14046.71,3636.67,0,0,0,1.0,0
CLI_011359,2025-08-16,36,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,,4856.31,1267.02,0,0,0,0.0,0
CLI_011360,2025-06-12,41,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,9190.989628525978,34577.55,15372.04,0,0,0,1.0,0
CLI_011361,2025-08-24,48,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,11467.572378330828,13827.55,2249.08,0,0,0,2.0,0
CLI_011362,2025-05-08,27,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,7224.296891687921,17507.2,13656.15,0,0,0,0.0,0
CLI_011363,2025-07-19,44,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,,20016.11,4693.36,0,0,0,0.0,0
CLI_011364,2025-01-31,34,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,4437.384075087127,20832.0,4725.67,1,0,0,1.0,0
CLI_011365,2025-05-18,39,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1328.603058704132,18000.75,7913.56,0,0,0,1.0,0
CLI_011366,2025-01-21,54,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,5398.792375669048,5480.92,68.19,0,0,0,0.0,0
CLI_011367,2025-08-22,46,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,1792.9412530138236,14516.69,7275.59,0,1,0,0.0,0
CLI_011368,2025-07-21,47,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,10635.804846828854,12737.18,2410.99,2,0,0,,0
CLI_011369,2025-10-06,34,CASADO,POSGRADO,DESEMPLEADO,HIPOTECA,10547.435207693155,31403.82,8359.39,0,0,0,1.0,0
CLI_011370,2025-05-11,62,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,PROPIA,4185.106475593708,17863.02,3962.59,0,0,0,0.0,0
CLI_011371,2025-05-28,48,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5914.6949960868105,11336.62,4064.19,0,0,0,2.0,0
CLI_011372,2025-01-29,36,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,7860.534758625767,32233.59,7413.33,1,0,0,1.0,0
CLI_011373,2025-12-27,53,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,2750.1416560414527,25276.35,7079.8,0,0,0,0.0,0
CLI_011374,2025-11-04,47,CASADO,SECUNDARIA,INDEPENDIENTE,ALQUILER,4054.516367516146,5667.62,774.04,0,0,0,0.0,0
CLI_011375,2025-06-11,27,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1702.6462212641732,32466.85,13830.39,1,0,0,4.0,0
CLI_011376,2025-12-23,43,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,15841.719400316839,8986.05,1155.26,0,0,0,1.0,1
CLI_011377,2025-12-06,30,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,10302.727625802783,5355.52,2712.24,1,0,0,1.0,0
CLI_011378,2025-03-02,18,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,3336.8432343892164,3725.52,1917.69,0,0,0,0.0,0
CLI_011379,2025-05-05,36,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,3845.8074665554454,15349.7,1044.62,0,0,0,1.0,0
CLI_011380,2025-03-12,53,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,13900.89,11491.68,0,0,0,0.0,0
CLI_011381,2025-11-22,57,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,1030.825224226461,12455.62,2583.83,0,1,0,0.0,1
CLI_011382,2025-12-30,35,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,1939.7668002597118,22449.01,4705.11,0,0,0,0.0,0
CLI_011383,2025-08-31,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1400.1772541462904,50069.27,12027.06,0,0,0,1.0,0
CLI_011384,2025-09-06,56,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2389.7718093034455,3202.69,420.57,0,0,0,1.0,0
CLI_011385,2025-08-09,48,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1968.2349400599942,22523.86,20785.49,0,0,0,1.0,0
CLI_011386,2025-01-21,46,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,6043.928722167983,16739.94,4664.66,0,0,0,0.0,0
CLI_011387,2025-03-23,42,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,,8923.79,803.87,0,0,0,2.0,0
CLI_011388,2025-12-10,48,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,6968.831752363467,6589.65,2088.44,0,1,0,1.0,0
CLI_011389,2025-01-10,40,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,4559.200836491966,13214.69,6461.63,0,0,0,1.0,0
CLI_011390,2025-01-12,57,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,4762.203063755927,16898.99,10344.83,0,0,0,4.0,1
CLI_011391,2025-09-20,39,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,8338.086082819525,9726.32,1594.67,0,0,0,0.0,0
CLI_011392,2025-05-25,39,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,7599.991600269446,5014.42,3204.73,0,0,0,0.0,0
CLI_011393,2025-07-11,18,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1253.8603796779594,16794.46,12702.38,1,0,0,0.0,0
CLI_011394,2025-09-07,52,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4047.520143139854,3144.78,1281.7,0,0,0,1.0,0
CLI_011395,2025-04-24,30,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2890.0931718766415,4079.29,599.3,0,0,0,3.0,0
CLI_011396,2025-01-26,18,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,4228.846580309739,12481.46,4801.09,0,0,0,2.0,0
CLI_011397,2025-09-28,39,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,7973.012538696301,8698.44,957.5,1,0,0,1.0,0
CLI_011398,2025-02-02,37,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,1067.4204498439783,12741.08,4392.27,0,0,0,1.0,0
CLI_011399,2025-03-03,45,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1063.6001458449007,21344.33,2068.72,0,0,0,1.0,1
CLI_011400,2025-08-17,48,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1251.0894531741126,20524.57,235.84,0,0,0,0.0,0
CLI_011401,2025-10-30,31,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,8299.83402050417,11962.48,6483.17,0,0,0,0.0,0
CLI_011402,2025-04-05,70,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,PROPIA,2551.539145483671,25523.09,2413.21,0,0,0,1.0,0
CLI_011403,2025-02-04,38,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2648.9672889520543,6254.85,636.63,0,0,0,0.0,0
CLI_011404,2025-07-12,22,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2508.0754961915873,10451.79,3061.59,1,0,1,0.0,1
CLI_011405,2025-03-17,58,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1944.1544432152868,13933.96,2728.01,0,0,0,2.0,1
CLI_011406,2025-09-06,49,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1163.732395215878,8566.12,2321.64,1,0,0,2.0,0
CLI_011407,2025-03-24,45,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,9319.789132137517,31780.04,12305.83,0,0,0,1.0,0
CLI_011408,2025-01-25,36,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,,49645.42,21503.73,1,0,0,,1
CLI_011409,2025-02-26,41,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,8878.13931867664,1565.81,334.46,0,0,0,1.0,0
CLI_011410,2025-02-01,18,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,11934.60354381041,21596.51,9150.25,0,0,0,0.0,0
CLI_011411,2025-11-15,38,SOLTERO,POSGRADO,DESEMPLEADO,ALQUILER,4033.459692314687,71722.25,31373.23,0,0,0,0.0,1
CLI_011412,2025-01-12,68,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2654.7781958280893,25725.53,2140.05,1,0,0,1.0,0
CLI_011413,2025-11-15,30,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6105.488745012858,27402.36,23432.33,0,1,1,1.0,1
CLI_011414,2025-11-29,42,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1114.9872761503364,26677.78,4884.56,0,0,0,1.0,0
CLI_011415,2025-04-02,22,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,10276.208346156202,2497.91,356.81,0,0,0,1.0,0
CLI_011416,2025-01-01,35,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2859.3754882814796,3755.45,1356.51,0,0,0,2.0,0
CLI_011417,2025-11-22,27,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2316.6394740127007,6538.4,1298.23,0,0,0,2.0,0
CLI_011418,2025-05-16,45,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1500.1082301518363,4314.06,3394.22,1,0,0,2.0,1
CLI_011419,2025-07-15,43,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,11892.09692007246,10721.79,3172.43,0,0,0,0.0,0
CLI_011420,2025-05-13,26,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,,5130.8,1584.67,1,0,0,0.0,0
CLI_011421,2025-03-27,41,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,5529.985968990961,3621.59,2521.82,0,0,0,0.0,0
CLI_011422,2025-10-22,42,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,10380.974004885635,3998.01,2791.13,0,0,0,3.0,0
CLI_011423,2025-10-06,42,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,12276.321658199016,17826.46,6927.74,0,1,0,0.0,0
CLI_011424,2025-11-20,50,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2119.0495129371184,3905.26,2266.49,0,1,0,0.0,0
CLI_011425,2025-06-29,58,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,6429.8238384039605,9765.55,7865.92,1,0,0,2.0,1
CLI_011426,2025-01-04,34,SOLTERO,SECUNDARIA,DESEMPLEADO,ALQUILER,6123.227647163465,28518.04,15356.37,0,0,0,1.0,0
CLI_011427,2025-05-06,37,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,3877.148304131266,10870.86,1833.95,0,1,0,1.0,0
CLI_011428,2025-06-24,39,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,1595.5687913274105,4118.09,373.81,0,0,0,0.0,0
CLI_011429,2025-09-08,26,CASADO,POSGRADO,DEPENDIENTE,PROPIA,10892.148432764683,8137.33,3667.66,0,0,0,1.0,0
CLI_011430,2025-01-21,29,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2351.1310142370385,16044.46,4837.31,2,0,0,1.0,0
CLI_011431,2025-04-15,47,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,4051.925792763713,10431.32,867.36,1,0,1,1.0,0
CLI_011432,2025-03-07,62,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1093.4968536901854,18947.81,1930.0,1,0,0,5.0,0
CLI_011433,2025-09-20,29,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2987.1695544181657,2707.32,567.57,0,0,0,1.0,0
CLI_011434,2025-02-18,66,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,4383.053919650969,6482.96,425.75,0,0,0,2.0,0
CLI_011435,2025-01-16,34,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2703.547797677844,3577.49,622.79,0,0,0,2.0,0
CLI_011436,2025-05-25,54,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,3294.319946738137,34662.73,7112.74,0,0,0,1.0,1
CLI_011437,2025-12-06,45,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1771.2853969480184,4480.34,1392.36,0,1,0,2.0,1
CLI_011438,2025-09-07,43,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2533.934588344946,20718.26,10946.88,0,0,0,0.0,0
CLI_011439,2025-12-09,36,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,,4052.66,2246.86,0,0,0,0.0,0
CLI_011440,2025-12-20,41,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,13264.502470713132,28901.95,11408.46,0,0,0,0.0,0
CLI_011441,2025-03-16,33,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,3239.0709834598424,2652.34,786.38,0,0,0,0.0,0
CLI_011442,2025-10-17,51,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,5079.787762075396,5758.71,1911.43,0,0,0,6.0,1
CLI_011443,2025-10-09,53,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,14106.48263906679,3195.45,1979.29,1,0,0,2.0,0
CLI_011444,2025-03-07,33,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,6242.556772417171,6204.35,1323.6,1,0,0,0.0,0
CLI_011445,2025-05-05,22,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1060.6380536763668,10326.43,3949.76,0,0,0,1.0,0
CLI_011446,2025-11-15,37,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,10621.021210308505,43767.46,19619.67,0,0,1,2.0,1
CLI_011447,2025-03-28,62,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,8074.533727857519,6079.77,1902.38,0,0,0,1.0,0
CLI_011448,2025-02-10,43,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2131.8273994618235,4957.92,4300.07,0,0,0,1.0,0
CLI_011449,2025-07-05,53,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1726.2063272624446,13813.78,2329.1,0,0,0,2.0,0
CLI_011450,2025-12-20,30,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,9057.00165815778,6246.49,3570.67,0,0,0,1.0,0
CLI_011451,2025-12-01,35,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,5109.390324590555,6113.73,1800.12,0,0,0,2.0,0
CLI_011452,2025-09-23,37,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,1971.6983058259934,40204.72,23198.8,0,0,0,2.0,1
CLI_011453,2025-09-28,28,DIVORCIADO,POSGRADO,DEPENDIENTE,PROPIA,5404.726117565279,4437.14,385.74,0,0,0,0.0,0
CLI_011454,2025-02-11,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4233.985438483743,3086.23,931.67,0,0,0,0.0,0
CLI_011455,2025-04-03,31,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2319.7435325908987,29856.24,16858.98,0,0,0,1.0,1
CLI_011456,2025-07-04,51,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3872.855115099136,13548.35,3354.18,0,0,0,1.0,0
CLI_011457,2025-08-03,41,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,,13893.58,10071.86,0,0,0,1.0,0
CLI_011458,2025-01-17,57,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,3520.11269168,15859.53,5561.14,0,0,0,0.0,0
CLI_011459,2025-09-22,22,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,7723.49,2613.99,1,0,0,0.0,0
CLI_011460,2025-04-24,35,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,1026.4190307913575,10320.01,2503.29,1,0,0,2.0,0
CLI_011461,2025-10-19,36,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2119.941604444786,18660.29,3819.51,0,0,0,0.0,0
CLI_011462,2025-10-19,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2997.7441763221277,11275.04,6463.53,1,0,0,1.0,1
CLI_011463,2025-02-17,36,SOLTERO,POSGRADO,DESEMPLEADO,ALQUILER,1501.3847850372667,12266.44,1427.26,0,0,0,1.0,0
CLI_011464,2025-11-03,59,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,5865.3522134356235,37004.22,11565.9,1,0,0,1.0,0
CLI_011465,2025-04-07,38,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,7800.4,4395.26,0,0,0,1.0,1
CLI_011466,2025-04-05,31,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,6983.74180913159,5922.79,1340.57,1,0,0,2.0,0
CLI_011467,2025-11-22,39,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3179.2978332224616,2851.29,565.29,0,0,0,1.0,0
CLI_011468,2025-03-15,37,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5132.073777083781,2709.46,1043.18,0,0,0,2.0,1
CLI_011469,2025-12-02,51,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1305.0094609998619,8454.11,3305.51,0,0,0,1.0,0
CLI_011470,2025-03-09,36,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1803.3623721730492,6001.88,1459.39,0,0,0,1.0,0
CLI_011471,2025-09-03,24,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1193.2681785553198,10276.15,5765.41,0,0,0,1.0,0
CLI_011472,2025-03-18,42,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,12802.726632467333,2189.47,859.57,0,0,0,1.0,0
CLI_011473,2025-07-27,33,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,4014.1745177153825,15254.88,5656.38,0,0,0,4.0,0
CLI_011474,2025-09-11,28,SOLTERO,UNIVERSITARIO,DESEMPLEADO,PROPIA,1699.3200374283522,1549.25,810.85,0,0,0,0.0,0
CLI_011475,2025-08-09,41,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,5328.061094588906,1632.62,531.61,0,0,0,2.0,1
CLI_011476,2025-09-19,39,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3375.732195285429,2756.85,396.01,0,0,0,0.0,0
CLI_011477,2025-11-27,38,CASADO,POSGRADO,INDEPENDIENTE,ALQUILER,,1812.77,351.43,0,0,0,2.0,0
CLI_011478,2025-12-10,43,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,9589.744148946746,5600.56,1720.72,0,0,0,,0
CLI_011479,2025-09-16,34,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,5335.976214419395,24831.94,3797.7,0,0,0,1.0,1
CLI_011480,2025-11-04,42,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5131.585226840235,3453.46,1252.09,0,0,0,,0
CLI_011481,2025-03-15,34,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1383.3112566544164,22595.53,2186.18,0,0,0,0.0,1
CLI_011482,2025-05-05,50,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,1362.8987252852748,11215.74,7813.01,0,0,0,,1
CLI_011483,2025-07-07,40,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,4846.770757881868,3176.97,1999.61,0,0,0,2.0,1
CLI_011484,2025-09-11,60,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,,28799.03,5268.89,0,0,0,2.0,0
CLI_011485,2025-11-17,35,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,3138.1948707453193,10203.61,2929.63,0,0,0,1.0,1
CLI_011486,2025-11-04,44,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3977.309087679174,11614.81,7212.84,0,0,0,0.0,0
CLI_011487,2025-08-23,53,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2744.0987330392486,10958.34,4492.52,0,0,0,3.0,0
